239
0.00005	58.323555079553614	29.19966480596468	0	57.89952924304184	30.587401873494066	0	15	193
0.00005	57.222232592653654	18.642991022428354	0	57.981551111294635	19.87712281059032	0	16	199
0.0000487986777719679	47.345939789953015	29.848121353694047	0	48.41147251987273	30.71112176433449	0	44	97
0.000020484459227039793	43.37899658543988	20.028417885669125	0	42.5802252231215	20.536774727757198	0	52	453
0.00004901101424199472	57.54546648849343	28.490838239697446	0	57.56547253471747	27.44020473475659	0	65	346
0.000031988592959382034	39.140093347775576	18.36434669839431	0	39.23881308504776	17.319926016783096	0	77	216
0.00003394119564825416	48.41147251987273	30.71112176433449	0	49.46289668370541	30.570873065536247	0	97	1718
0.00005	41.40270283877611	23.582869780370472	0	41.20301155006466	24.81872555079285	0	108	217
0.00005	59.34610935885439	29.025470655194716	0	60.02634158489951	28.21562747677666	0	121	1884
0.00005	47.48145882114004	28.831523523593972	0	46.4494603258437	28.1330547139494	0	127	1844
0.00005	59.05085659707905	13.910753689942851	0	58.33476843215938	13.402791327220473	0	136	495
0.00004768968371296574	52.7802845713713	15.800179291772057	0	53.21577331637384	16.77540848042888	0	138	214
0.00004861010739338095	44.2452781372575	20.38782325866042	0	45.06426295114571	19.668178985429435	0	147	2560
0.00005	57.78110578272675	21.84588749546164	0	57.36511311840929	20.82782752984484	0	149	261
0.000010193570769261558	57.78110578272675	21.84588749546164	0	56.95867660391438	22.59985949875069	0	149	428
0.00005	46.09980326413856	30.350642641145064	0	45.14940900318998	29.91644932447571	0	152	377
0.000014448814361914047	49.41184130768853	33.284035814394024	0	50.53837161959025	32.768166906010784	0	155	197
0.00004899871726954866	49.41184130768853	33.284035814394024	0	48.45351791877825	32.78849062156627	0	155	707
0.000014712330404602853	55.799360893778044	30.021321653603962	0	56.20214982710307	28.93757866856167	0	167	300
0.00004728173741323	55.799360893778044	30.021321653603962	0	54.533830290146554	30.456875412681874	0	167	1058
0.000012618353815229513	56.718651718656616	30.962318292269124	0	57.89952924304184	30.587401873494066	0	168	193
