8862484.238	2926715.401	4395.023
8862510.905	2926715.401	4403.2
8862537.571	2926715.401	4413.489
8862564.238	2926715.401	4424.318
8862590.904	2926715.401	4432.996
8862617.57	2926715.401	4438.246
8862644.237	2926715.401	4444.194
8862670.903	2926715.401	4450.653
8862697.57	2926715.401	4456.518
8862724.236	2926715.401	4460.705
8862750.902	2926715.401	4465.495
8862777.569	2926715.401	4469.021
8862804.235	2926715.401	4472.026
8862830.901	2926715.401	4474.853
8862857.568	2926715.401	4479.8
8862884.234	2926715.401	4485.37
8862910.901	2926715.401	4491.066
8862937.567	2926715.401	4495.821
8862964.233	2926715.401	4500.683
8862990.9	2926715.401	4503.178
8863017.566	2926715.401	4504.173
8863044.233	2926715.401	4510.878
8863070.899	2926715.401	4521.973
8863097.565	2926715.401	4533.896
8863124.232	2926715.401	4546.147
8863150.898	2926715.401	4559.924
8863177.564	2926715.401	4573.459
8863204.231	2926715.401	4585.01
8863230.897	2926715.401	4594.947
8863257.564	2926715.401	4607.646
8863284.23	2926715.401	4618.454
8863310.896	2926715.401	4625.071
8863337.563	2926715.401	4630.464
8863364.229	2926715.401	4636.091
8863390.895	2926715.401	4639.977
8863417.562	2926715.401	4642.574
8863444.228	2926715.401	4642.076
8862404.239	2926745.964	4369.909
8862430.906	2926745.964	4376.152
8862457.572	2926745.964	4383.757
8862484.238	2926745.964	4393.233
8862510.905	2926745.964	4401.639
8862537.571	2926745.964	4410.568
8862564.238	2926745.964	4419.229
8862590.904	2926745.964	4426.206
8862617.57	2926745.964	4431.817
8862644.237	2926745.964	4438.13
8862670.903	2926745.964	4444.383
8862697.57	2926745.964	4449.347
8862724.236	2926745.964	4451.691
8862750.902	2926745.964	4454.607
8862777.569	2926745.964	4455.743
8862804.235	2926745.964	4458.163
8862830.901	2926745.964	4462.742
8862857.568	2926745.964	4470.08
8862884.234	2926745.964	4477.89
8862910.901	2926745.964	4484.81
8862937.567	2926745.964	4490.475
8862964.233	2926745.964	4497.373
8862990.9	2926745.964	4503.32
8863017.566	2926745.964	4509.602
8863044.233	2926745.964	4520.47
8863070.899	2926745.964	4533.015
8863097.565	2926745.964	4545.89
8863124.232	2926745.964	4558.66
8863150.898	2926745.964	4571.513
8863177.564	2926745.964	4584.176
8863204.231	2926745.964	4594.908
8863230.897	2926745.964	4603.257
8863257.564	2926745.964	4612.067
8863284.23	2926745.964	4620.083
8863310.896	2926745.964	4624.725
8863337.563	2926745.964	4627.513
8863364.229	2926745.964	4631.088
8863390.895	2926745.964	4635.438
8863417.562	2926745.964	4638.784
8863444.228	2926745.964	4639.638
8862404.239	2926776.527	4359.772
8862430.906	2926776.527	4368.345
8862457.572	2926776.527	4377.357
8862484.238	2926776.527	4387.527
8862510.905	2926776.527	4396.094
8862537.571	2926776.527	4404.386
8862564.238	2926776.527	4411.738
8862590.904	2926776.527	4419.356
8862617.57	2926776.527	4426.805
8862644.237	2926776.527	4433.597
8862670.903	2926776.527	4437.482
8862697.57	2926776.527	4438.278
8862724.236	2926776.527	4439.391
8862750.902	2926776.527	4443.223
8862777.569	2926776.527	4446.062
8862804.235	2926776.527	4454.382
8862830.901	2926776.527	4464.578
8862857.568	2926776.527	4474.353
8862884.234	2926776.527	4481.051
8862910.901	2926776.527	4486.764
8862937.567	2926776.527	4495.335
8862964.233	2926776.527	4505.378
8862990.9	2926776.527	4514.61
8863017.566	2926776.527	4523.013
8863044.233	2926776.527	4532.698
