2896
3.49	-6.8E-4
3.5	-0.00333
3.51	-0.00601
3.52	-0.00836
3.53	-0.00958
3.54	-0.0092
3.55	-0.00752
3.56	-0.0054
3.57	-0.00357
3.58	-0.0022
3.59	-0.00101
3.6	3.1E-4
3.61	0.00187
3.62	0.0036
3.63	0.00547
3.64	0.00751
3.65	0.00971
3.66	0.01185
3.67	0.01344
3.68	0.01389
3.69	0.0128
3.7	0.01026
3.71	0.00679
3.72	0.00301
3.73	-6.1E-4
3.74	-0.00378
3.75	-0.00606
3.76	-0.00683
3.77	-0.00557
3.78	-0.00242
3.79	0.0016
3.8	0.00516
3.81	0.00738
3.82	0.00818
3.83	0.00789
3.84	0.00662
3.85	0.00414
3.86	2.7E-4
3.87	-0.00466
3.88	-0.00987
3.89	-0.01461
3.9	-0.01838
3.91	-0.02083
3.92	-0.02152
3.93	-0.02004
3.94	-0.01659
3.95	-0.01215
3.96	-0.00808
3.97	-0.00534
3.98	-0.00411
3.99	-0.00397
4	-0.00445
4.01	-0.0052
4.02	-0.00582
4.03	-0.00574
4.04	-0.00443
4.05	-0.00182
4.06	0.00152
4.07	0.00464
4.08	0.00665
4.09	0.00695
4.1	0.0053
4.11	0.00175
4.12	-0.00331
4.13	-0.00922
4.14	-0.01514
4.15	-0.0204
4.16	-0.02469
4.17	-0.02797
4.18	-0.03036
4.19	-0.03193
4.2	-0.03271
4.21	-0.03271
4.22	-0.03185
4.23	-0.02994
4.24	-0.02673
4.25	-0.02211
4.26	-0.01627
4.27	-0.00965
4.28	-0.00287
4.29	0.00337
4.3	0.00835
4.31	0.01136
4.32	0.01194
4.33	0.01016
4.34	0.00664
4.35	0.00235
4.36	-0.0018
4.37	-0.0052
4.38	-0.00751
4.39	-0.00852
4.4	-0.00815
4.41	-0.00659
4.42	-0.00438
4.43	-0.00212
4.44	-1.3E-4
4.45	0.00174
4.46	0.00372
4.47	0.00564
4.48	0.00673
4.49	0.00609
4.5	0.00335
4.51	-0.00107
4.52	-0.00622
4.53	-0.01122
4.54	-0.01553
4.55	-0.01888
4.56	-0.02102
4.57	-0.02186
4.58	-0.02172
4.59	-0.02139
4.6	-0.02173
4.61	-0.02291
4.62	-0.02426
4.63	-0.02473
4.64	-0.02367
4.65	-0.02125
4.66	-0.01815
4.67	-0.0148
4.68	-0.01113
4.69	-0.00686
4.7	-0.00222
4.71	0.00184
4.72	0.00419
4.73	0.00436
4.74	0.00291
4.75	0.00104
